Date,60-day
31/5/2002,0.181069529
30/5/2002,0.17972567
29/5/2002,0.178480052
28/5/2002,0.184735407
27/5/2002,0.18087979
24/5/2002,0.192618943
23/5/2002,0.195299739
22/5/2002,0.191800168
21/5/2002,0.191698183
20/5/2002,0.18836126
17/5/2002,0.188408938
16/5/2002,0.187961142
15/5/2002,0.189709457
14/5/2002,0.191832964
13/5/2002,0.19268474
10/5/2002,0.192703855
9/5/2002,0.188233997
8/5/2002,0.183692479
7/5/2002,0.178416198
6/5/2002,0.178612597
3/5/2002,0.176918822
2/5/2002,0.180247813
1/5/2002,0.181597217
30/4/2002,0.183718559
29/4/2002,0.180675455
26/4/2002,0.192036496
25/4/2002,0.187714253
24/4/2002,0.191270169
23/4/2002,0.192404549
22/4/2002,0.203810532
19/4/2002,0.197284314
18/4/2002,0.196571224
17/4/2002,0.197033195
16/4/2002,0.199112558
15/4/2002,0.194743189
12/4/2002,0.19707784
11/4/2002,0.19984293
10/4/2002,0.190661688
9/4/2002,0.192358101
8/4/2002,0.192746128
5/4/2002,0.19345683
4/4/2002,0.196318086
3/4/2002,0.196628429
2/4/2002,0.192325802
1/4/2002,0.190414421
29/3/2002,0.191301136
28/3/2002,0.189795172
27/3/2002,0.187453256
26/3/2002,0.184183107
25/3/2002,0.185953484
22/3/2002,0.181071962
21/3/2002,0.182354999
20/3/2002,0.18596142
19/3/2002,0.183629626
18/3/2002,0.18438392
15/3/2002,0.183964186
14/3/2002,0.18374462
13/3/2002,0.180900166
12/3/2002,0.182325011
11/3/2002,0.181438928
8/3/2002,0.181578337
7/3/2002,0.186282854
6/3/2002,0.18731967
5/3/2002,0.181699872
4/3/2002,0.189687013
1/3/2002,0.175084724
28/2/2002,0.167216053
27/2/2002,0.179713989
26/2/2002,0.186246425
25/2/2002,0.186495164
22/2/2002,0.182323812
21/2/2002,0.184251822
20/2/2002,0.18934847
19/2/2002,0.186456856
18/2/2002,0.177915924
15/2/2002,0.1809583
14/2/2002,0.181644183
13/2/2002,0.182870834
12/2/2002,0.17890497
11/2/2002,0.181435175
8/2/2002,0.174148641
7/2/2002,0.163703485
6/2/2002,0.161651215
5/2/2002,0.168853757
4/2/2002,0.168527984
1/2/2002,0.153427223
31/1/2002,0.152375232
30/1/2002,0.148462173
29/1/2002,0.151059507
28/1/2002,0.143312533
25/1/2002,0.141632704
24/1/2002,0.147374426
23/1/2002,0.146060551
22/1/2002,0.154775642
21/1/2002,0.162878095
18/1/2002,0.161033164
17/1/2002,0.161354601
16/1/2002,0.158248757
15/1/2002,0.151323363
14/1/2002,0.152989365
11/1/2002,0.148801753
10/1/2002,0.149603039
9/1/2002,0.162114725
8/1/2002,0.162326109
7/1/2002,0.160339205
4/1/2002,0.161303686
3/1/2002,0.164124697
2/1/2002,0.174678169
31/12/2001,0.172448546
28/12/2001,0.171671417
27/12/2001,0.1678381
26/12/2001,0.163933301
25/12/2001,0.169262534
24/12/2001,0.169358925
21/12/2001,0.171190113
20/12/2001,0.181530796
19/12/2001,0.179399609
18/12/2001,0.181181154
17/12/2001,0.177475262
14/12/2001,0.188829189
13/12/2001,0.195603344
12/12/2001,0.206457266
11/12/2001,0.211716997
10/12/2001,0.210563041
7/12/2001,0.236425841
6/12/2001,0.238625742
5/12/2001,0.241606415
4/12/2001,0.239361101
3/12/2001,0.237911924
30/11/2001,0.236136432
29/11/2001,0.240107368
28/11/2001,0.241780209
27/11/2001,0.238784154
26/11/2001,0.237367073
23/11/2001,0.238766345
22/11/2001,0.236204914
21/11/2001,0.236381268
20/11/2001,0.23649372
19/11/2001,0.239915824
16/11/2001,0.238624067
15/11/2001,0.238680679
14/11/2001,0.240712076
13/11/2001,0.243794719
12/11/2001,0.239879583
9/11/2001,0.239966375
8/11/2001,0.241490843
7/11/2001,0.243502625
6/11/2001,0.242809908
5/11/2001,0.240987051
2/11/2001,0.23828685
1/11/2001,0.240681343
31/10/2001,0.237972072
30/10/2001,0.240733486
29/10/2001,0.237475605
26/10/2001,0.236547971
25/10/2001,0.236721852
24/10/2001,0.23409938
23/10/2001,0.235446688
22/10/2001,0.237604866
19/10/2001,0.235089211
18/10/2001,0.235582109
17/10/2001,0.237351647
16/10/2001,0.233640273
15/10/2001,0.238001007
12/10/2001,0.238799768
11/10/2001,0.23704607
10/10/2001,0.233880865
9/10/2001,0.223259552
8/10/2001,0.224564643
5/10/2001,0.225231719
4/10/2001,0.228638895
3/10/2001,0.234661821
2/10/2001,0.226063779
1/10/2001,0.224041556
28/9/2001,0.223400862
27/9/2001,0.214593649
26/9/2001,0.213834857
25/9/2001,0.218737767
24/9/2001,0.220896503
21/9/2001,0.205539216
20/9/2001,0.205219352
19/9/2001,0.198308231
18/9/2001,0.193766476
17/9/2001,0.196849943
14/9/2001,0.141579189
13/9/2001,0.140497921
12/9/2001,0.137243344
11/9/2001,0.138174303
10/9/2001,0.136182289
7/9/2001,0.136988552
6/9/2001,0.12798331
5/9/2001,0.132655435
4/9/2001,0.131879008
3/9/2001,0.1331576
31/8/2001,0.132513909
30/8/2001,0.132145819
29/8/2001,0.128662948
28/8/2001,0.128542561
27/8/2001,0.129332908
24/8/2001,0.13035759
23/8/2001,0.129792793
22/8/2001,0.133457484
21/8/2001,0.137014655
20/8/2001,0.137192044
17/8/2001,0.138347456
16/8/2001,0.136054008
15/8/2001,0.135436307
14/8/2001,0.140081693
13/8/2001,0.139279498
10/8/2001,0.14482285
9/8/2001,0.143490368
8/8/2001,0.145419714
7/8/2001,0.156546458
6/8/2001,0.157343351
3/8/2001,0.154181839
2/8/2001,0.154593861
1/8/2001,0.154443316
31/7/2001,0.156057604
30/7/2001,0.154852349
27/7/2001,0.154810479
26/7/2001,0.157899469
25/7/2001,0.159334413
24/7/2001,0.15431398
23/7/2001,0.14601207
20/7/2001,0.141002542
19/7/2001,0.146058263
18/7/2001,0.148029603
17/7/2001,0.152422551
16/7/2001,0.151756232
13/7/2001,0.15260867
12/7/2001,0.152984608
11/7/2001,0.142808641
10/7/2001,0.157371602
9/7/2001,0.154840419
6/7/2001,0.154853132
5/7/2001,0.1475248
4/7/2001,0.147412266
3/7/2001,0.145210442
2/7/2001,0.155404403
29/6/2001,0.158512975
28/6/2001,0.172218722
27/6/2001,0.195561625
26/6/2001,0.19288178
25/6/2001,0.219918913
22/6/2001,0.220316955
21/6/2001,0.220565942
20/6/2001,0.220680505
19/6/2001,0.224212614
18/6/2001,0.224837885
15/6/2001,0.227571113
14/6/2001,0.230317469
13/6/2001,0.221673411
12/6/2001,0.229361156
11/6/2001,0.231153056
8/6/2001,0.23071067
7/6/2001,0.234448794
6/6/2001,0.231103927
5/6/2001,0.237730329
4/6/2001,0.233034706
1/6/2001,0.25016059
31/5/2001,0.254000258
30/5/2001,0.25167163
29/5/2001,0.247617998
28/5/2001,0.247029192
25/5/2001,0.24428605
24/5/2001,0.242580577
23/5/2001,0.241231317
22/5/2001,0.238082664
21/5/2001,0.237885764
18/5/2001,0.240281694
17/5/2001,0.239714518
16/5/2001,0.239449048
15/5/2001,0.234261948
14/5/2001,0.232944075
11/5/2001,0.234558335
10/5/2001,0.234092434
9/5/2001,0.233619152
8/5/2001,0.232740191
7/5/2001,0.231727312
4/5/2001,0.232303754
3/5/2001,0.230559624
2/5/2001,0.227834406
1/5/2001,0.229879846
30/4/2001,0.228956946
27/4/2001,0.229494955
26/4/2001,0.227278673
25/4/2001,0.226229699
24/4/2001,0.222095521
23/4/2001,0.222755677
20/4/2001,0.224059617
19/4/2001,0.221909986
18/4/2001,0.222011752
17/4/2001,0.212639173
16/4/2001,0.215096825
13/4/2001,0.214241039
12/4/2001,0.211832333
11/4/2001,0.206902276
10/4/2001,0.205892891
9/4/2001,0.195721648
6/4/2001,0.195164981
5/4/2001,0.1867409
4/4/2001,0.160500947
3/4/2001,0.164317259
2/4/2001,0.143243019
30/3/2001,0.139921177
29/3/2001,0.142690484
28/3/2001,0.139560477
27/3/2001,0.15135009
26/3/2001,0.161230686
23/3/2001,0.157237687
22/3/2001,0.157140977
21/3/2001,0.162311648
20/3/2001,0.157181315
19/3/2001,0.157028734
16/3/2001,0.162377655
15/3/2001,0.154594557
14/3/2001,0.161461981
13/3/2001,0.153033514
12/3/2001,0.156882824
9/3/2001,0.138954224
8/3/2001,0.138143874
7/3/2001,0.139022091
6/3/2001,0.139134882
5/3/2001,0.138217568
2/3/2001,0.145527924
1/3/2001,0.145212013
28/2/2001,0.146178954
27/2/2001,0.151668197
26/2/2001,0.150337259
23/2/2001,0.144725951
22/2/2001,0.144491662
21/2/2001,0.141209167
20/2/2001,0.137335587
19/2/2001,0.134841886
16/2/2001,0.135957772
15/2/2001,0.135354196
14/2/2001,0.138925287
13/2/2001,0.138520522
12/2/2001,0.141321738
9/2/2001,0.141051184
8/2/2001,0.141704379
7/2/2001,0.141205546
6/2/2001,0.143573212
5/2/2001,0.144085059
2/2/2001,0.148144677
1/2/2001,0.148491045
31/1/2001,0.147873605
30/1/2001,0.148225715
29/1/2001,0.147605579
26/1/2001,0.146228585
25/1/2001,0.146898188
24/1/2001,0.146702044
23/1/2001,0.150734363
22/1/2001,0.148683635
19/1/2001,0.14929958
18/1/2001,0.146923562
17/1/2001,0.149921103
16/1/2001,0.149036602
15/1/2001,0.148431923
12/1/2001,0.146170123
11/1/2001,0.151502188
10/1/2001,0.151788808
9/1/2001,0.155987625
8/1/2001,0.157099898
5/1/2001,0.160120882
4/1/2001,0.1610881
3/1/2001,0.163334182
2/1/2001,0.158023759
29/12/2000,0.14606775
28/12/2000,0.149274181
27/12/2000,0.144947581
26/12/2000,0.140010437
25/12/2000,0.13842407
22/12/2000,0.13674069
21/12/2000,0.129620322
20/12/2000,0.13700295
19/12/2000,0.13108156
18/12/2000,0.131083861
15/12/2000,0.130383093
14/12/2000,0.12959436
13/12/2000,0.125901735
12/12/2000,0.125781329
11/12/2000,0.124137938
8/12/2000,0.131715227
7/12/2000,0.125202044
6/12/2000,0.125590982
5/12/2000,0.124850606
4/12/2000,0.117694005
1/12/2000,0.118139086
30/11/2000,0.115980958
29/11/2000,0.115345421
28/11/2000,0.115060304
27/11/2000,0.114891897
24/11/2000,0.116387327
23/11/2000,0.112762925
22/11/2000,0.112094663
21/11/2000,0.109150428
20/11/2000,0.109667332
17/11/2000,0.106821681
16/11/2000,0.107460236
15/11/2000,0.105942907
14/11/2000,0.105035954
13/11/2000,0.101500605
10/11/2000,0.10157935
9/11/2000,0.097626623
8/11/2000,0.09698335
7/11/2000,0.097056779
6/11/2000,0.09748159
3/11/2000,0.098518588
2/11/2000,0.100816617
1/11/2000,0.100145692
31/10/2000,0.101470668
30/10/2000,0.094205861
27/10/2000,0.09301987
26/10/2000,0.092492251
25/10/2000,0.093789452
24/10/2000,0.091656101
23/10/2000,0.094344585
20/10/2000,0.094980893
19/10/2000,0.097670457
18/10/2000,0.08679634
17/10/2000,0.088590678
16/10/2000,0.081682691
13/10/2000,0.082545909
12/10/2000,0.07492232
11/10/2000,0.064874731
10/10/2000,0.062352512
9/10/2000,0.062213339
6/10/2000,0.062259649
5/10/2000,0.057648048
4/10/2000,0.057856214
3/10/2000,0.060001131
2/10/2000,0.060276579
29/9/2000,0.05998608
28/9/2000,0.062837611
27/9/2000,0.05423766
26/9/2000,0.05534308
25/9/2000,0.056227009
22/9/2000,0.062550637
21/9/2000,0.074830836
20/9/2000,0.073736752
19/9/2000,0.072476644
18/9/2000,0.072978486
15/9/2000,0.061196719
14/9/2000,0.059766153
13/9/2000,0.062880805
12/9/2000,0.062793699
11/9/2000,0.062575339
8/9/2000,0.061325134
7/9/2000,0.063260804
6/9/2000,0.062368177
5/9/2000,0.062712216
4/9/2000,0.063336947
1/9/2000,0.062889709
31/8/2000,0.062531518
30/8/2000,0.063083927
29/8/2000,0.062882932
28/8/2000,0.06213288
25/8/2000,0.06375235
24/8/2000,0.068294067
23/8/2000,0.074041548
22/8/2000,0.073803825
21/8/2000,0.080680952
18/8/2000,0.081378726
17/8/2000,0.080530061
16/8/2000,0.082800649
15/8/2000,0.081795888
14/8/2000,0.080714472
11/8/2000,0.079379367
10/8/2000,0.082457924
9/8/2000,0.081888603
8/8/2000,0.083561027
7/8/2000,0.083699116
4/8/2000,0.085764479
3/8/2000,0.08487367
2/8/2000,0.092147514
1/8/2000,0.094826035
31/7/2000,0.093106528
28/7/2000,0.091711708
27/7/2000,0.090151662
26/7/2000,0.091722488
25/7/2000,0.097984028
24/7/2000,0.098550632
21/7/2000,0.100006047
20/7/2000,0.09821434
19/7/2000,0.09720787
18/7/2000,0.095756054
17/7/2000,0.107665266
14/7/2000,0.106512023
13/7/2000,0.107326948
12/7/2000,0.107537085
11/7/2000,0.106942423
10/7/2000,0.110491511
7/7/2000,0.10906875
6/7/2000,0.15205005
5/7/2000,0.151986683
4/7/2000,0.150208821
3/7/2000,0.14807963
30/6/2000,0.139456587
29/6/2000,0.133954802
28/6/2000,0.135786286
27/6/2000,0.134593533
26/6/2000,0.136961981
23/6/2000,0.133460881
22/6/2000,0.139229753
21/6/2000,0.136074474
20/6/2000,0.134966187
19/6/2000,0.134107171
16/6/2000,0.135932896
15/6/2000,0.135168375
14/6/2000,0.138032889
13/6/2000,0.137085114
12/6/2000,0.138524172
9/6/2000,0.138871956
8/6/2000,0.13874751
7/6/2000,0.176716512
6/6/2000,0.182734056
5/6/2000,0.182809344
2/6/2000,0.181582965
1/6/2000,0.18045412
31/5/2000,0.179576638
30/5/2000,0.177868279
29/5/2000,0.175045697
26/5/2000,0.173972113
25/5/2000,0.174486843
24/5/2000,0.172096224
23/5/2000,0.17163363
22/5/2000,0.171321514
19/5/2000,0.170446641
18/5/2000,0.166105983
17/5/2000,0.166769962
16/5/2000,0.164306212
15/5/2000,0.16370617
12/5/2000,0.163877527
11/5/2000,0.170513015
10/5/2000,0.166469608
9/5/2000,0.162876285
8/5/2000,0.162324819
5/5/2000,0.161763285
4/5/2000,0.163457196
3/5/2000,0.162576556
2/5/2000,0.161745861
1/5/2000,0.160764768
28/4/2000,0.159494574
27/4/2000,0.16035527
26/4/2000,0.161512714
25/4/2000,0.16238899
24/4/2000,0.154763667
21/4/2000,0.155260258
20/4/2000,0.157913603
19/4/2000,0.157976581
18/4/2000,0.157738411
17/4/2000,0.152714862
14/4/2000,0.158233444
13/4/2000,0.126460486
12/4/2000,0.126606403
11/4/2000,0.127397595
10/4/2000,0.126961735
7/4/2000,0.128554909
6/4/2000,0.128665648
5/4/2000,0.129181602
4/4/2000,0.129597437
3/4/2000,0.129730751
31/3/2000,0.131409915
30/3/2000,0.132306644
29/3/2000,0.133109793
28/3/2000,0.134471264
27/3/2000,0.143771137
24/3/2000,0.146663024
23/3/2000,0.147627715
22/3/2000,0.147449203
21/3/2000,0.149048205
20/3/2000,0.147668386
17/3/2000,0.147140328
16/3/2000,0.149745217
15/3/2000,0.11727093
14/3/2000,0.107649899
13/3/2000,0.109710891
10/3/2000,0.109784637
9/3/2000,0.108965259
8/3/2000,0.105015375
7/3/2000,0.106202819
6/3/2000,0.104591324
3/3/2000,0.103302
2/3/2000,0.100443393
1/3/2000,0.101168387
29/2/2000,0.100726955
28/2/2000,0.099666479
25/2/2000,0.099738413
24/2/2000,0.102295596
23/2/2000,0.101360256
22/2/2000,0.102149713
21/2/2000,0.102185471
18/2/2000,0.102391416
17/2/2000,0.094479646
16/2/2000,0.096236442
15/2/2000,0.096653495
14/2/2000,0.100376902
11/2/2000,0.101824475
10/2/2000,0.100273188
9/2/2000,0.101137855
8/2/2000,0.09604558
7/2/2000,0.098593091
4/2/2000,0.098807958
3/2/2000,0.099613951
2/2/2000,0.098592366
1/2/2000,0.098708313
31/1/2000,0.099047836
28/1/2000,0.099331767
27/1/2000,0.093850037
26/1/2000,0.094335842
25/1/2000,0.095821906
24/1/2000,0.095469215
21/1/2000,0.088163405
20/1/2000,0.093047926
19/1/2000,0.101316565
18/1/2000,0.101368564
17/1/2000,0.104111214
14/1/2000,0.102441423
13/1/2000,0.105874154
12/1/2000,0.104916871
11/1/2000,0.105591774
10/1/2000,0.102284014
7/1/2000,0.102792491
6/1/2000,0.105930998
5/1/2000,0.105969668
4/1/2000,0.111335425
3/1/2000,0.102771306
31/12/1999,0.094073437
30/12/1999,0.093110363
29/12/1999,0.092796997
28/12/1999,0.09492889
27/12/1999,0.094485117
24/12/1999,0.097348926
23/12/1999,0.09642606
22/12/1999,0.092993761
21/12/1999,0.093128796
20/12/1999,0.094220747
17/12/1999,0.094977903
16/12/1999,0.097378682
15/12/1999,0.104370113
14/12/1999,0.104725066
13/12/1999,0.111035448
10/12/1999,0.111677206
9/12/1999,0.113851532
8/12/1999,0.115106665
7/12/1999,0.116633512
6/12/1999,0.117195168
3/12/1999,0.117422764
2/12/1999,0.114881639
1/12/1999,0.115243939
30/11/1999,0.116116234
29/11/1999,0.117272584
26/11/1999,0.11750533
25/11/1999,0.126176005
24/11/1999,0.126986821
23/11/1999,0.127940873
22/11/1999,0.123315041
19/11/1999,0.127540819
18/11/1999,0.129715178
17/11/1999,0.131267718
16/11/1999,0.131997123
15/11/1999,0.130238655
12/11/1999,0.132713678
11/11/1999,0.132794223
10/11/1999,0.13360021
9/11/1999,0.133871703
8/11/1999,0.134226025
5/11/1999,0.135076723
4/11/1999,0.13974
3/11/1999,0.140269916
2/11/1999,0.144133298
1/11/1999,0.148346611
29/10/1999,0.148697846
28/10/1999,0.146197451
27/10/1999,0.133843389
26/10/1999,0.136115708
25/10/1999,0.136431749
22/10/1999,0.137596888
21/10/1999,0.13187937
20/10/1999,0.136247787
19/10/1999,0.134122748
18/10/1999,0.137643154
15/10/1999,0.140536997
14/10/1999,0.131471311
13/10/1999,0.13221277
12/10/1999,0.128462441
11/10/1999,0.128944622
8/10/1999,0.129511042
7/10/1999,0.13025737
6/10/1999,0.132681369
5/10/1999,0.128197145
4/10/1999,0.129578608
1/10/1999,0.123999773
30/9/1999,0.126385758
29/9/1999,0.125035373
28/9/1999,0.125026318
27/9/1999,0.124056996
24/9/1999,0.125051122
23/9/1999,0.126915953
22/9/1999,0.120811572
21/9/1999,0.114491925
20/9/1999,0.110316143
17/9/1999,0.111721209
16/9/1999,0.110076228
15/9/1999,0.113003771
14/9/1999,0.112488983
13/9/1999,0.112135891
10/9/1999,0.110979692
9/9/1999,0.11132678
8/9/1999,0.112298528
7/9/1999,0.115436977
6/9/1999,0.116684821
3/9/1999,0.114611347
2/9/1999,0.102578102
1/9/1999,0.101215835
31/8/1999,0.098742622
30/8/1999,0.101601569
27/8/1999,0.096114467
26/8/1999,0.096483791
25/8/1999,0.095110437
24/8/1999,0.095500818
23/8/1999,0.093706893
20/8/1999,0.092492645
19/8/1999,0.094825525
18/8/1999,0.098634516
17/8/1999,0.097661882
16/8/1999,0.09849109
13/8/1999,0.102704525
12/8/1999,0.097342941
11/8/1999,0.097893817
10/8/1999,0.097103148
9/8/1999,0.090275926
6/8/1999,0.090140905
5/8/1999,0.098493774
4/8/1999,0.099986326
3/8/1999,0.096026045
2/8/1999,0.096098533
30/7/1999,0.095857631
29/7/1999,0.097324197
28/7/1999,0.091847683
27/7/1999,0.091409991
26/7/1999,0.089252467
23/7/1999,0.098135112
22/7/1999,0.097456777
21/7/1999,0.095576416
20/7/1999,0.094815969
19/7/1999,0.088160685
16/7/1999,0.086062298
15/7/1999,0.085287234
14/7/1999,0.083856929
13/7/1999,0.084926745
12/7/1999,0.08152065
9/7/1999,0.078383946
8/7/1999,0.079316712
7/7/1999,0.079188084
6/7/1999,0.077665417
5/7/1999,0.076831001
2/7/1999,0.076044845
1/7/1999,0.075467441
30/6/1999,0.076878244
29/6/1999,0.077837641
28/6/1999,0.078820776
25/6/1999,0.078041798
24/6/1999,0.078662307
23/6/1999,0.073249712
22/6/1999,0.072440005
21/6/1999,0.074981984
18/6/1999,0.076963224
17/6/1999,0.07760572
16/6/1999,0.078467777
15/6/1999,0.077512712
14/6/1999,0.090052814
11/6/1999,0.090928602
10/6/1999,0.092945617
9/6/1999,0.091502354
8/6/1999,0.091152073
7/6/1999,0.088626226
4/6/1999,0.08743642
3/6/1999,0.085871141
2/6/1999,0.085840234
1/6/1999,0.085645187
31/5/1999,0.086992153
28/5/1999,0.085181645
27/5/1999,0.086842611
26/5/1999,0.085421495
25/5/1999,0.086037835
24/5/1999,0.082893924
21/5/1999,0.078405613
20/5/1999,0.078405917
19/5/1999,0.080651649
18/5/1999,0.080843254
17/5/1999,0.080611861
14/5/1999,0.085184555
13/5/1999,0.075917721
12/5/1999,0.076554437
11/5/1999,0.080000355
10/5/1999,0.079101791
7/5/1999,0.080504553
6/5/1999,0.08641058
5/5/1999,0.086778685
4/5/1999,0.087257517
3/5/1999,0.092456129
30/4/1999,0.086409172
29/4/1999,0.086518836
28/4/1999,0.088820592
27/4/1999,0.089769401
26/4/1999,0.091052754
23/4/1999,0.090670183
